anchor_image,positive_image,negative_image,anchor_brand,negative_brand
resized_padded_reebok_135.jpg,resized_padded_reebok_106.jpg,resized_padded_underarmour_265.jpg,reebok,underarmour
resized_all_vans_358.jpg,resized_all_vans_220.jpg,resized_padded_new_newbalance_170.jpg,vans,newbalance
resized_all_vans_178.jpg,resized_padded_vans_343.jpg,resized_padded_puma_147.jpg,vans,puma
resized_padded_underarmour_125.jpg,resized_padded_underarmour_270.jpg,resized_padded_new_newbalance_45.jpg,underarmour,newbalance
resized_padded_puma_265.jpg,resized_padded_puma_432.jpg,normalized_nike_19.jpg,puma,nike
resized_padded_puma_201.jpg,resized_padded_puma_436.jpg,normalized_nike_505.jpg,puma,nike
resized_all_vans_85.jpg,resized_all_vans_282.jpg,resized_padded_puma_447.jpg,vans,puma
resized_padded_puma_378.jpg,resized_padded_puma_123.jpg,resized_padded_new_newbalance_172.jpg,puma,newbalance
resized_padded_reebok_226.jpg,resized_padded_reebok_295.jpg,resized_padded_vans_199.jpg,reebok,vans
resized_padded_underarmour_267.jpg,resized_padded_underarmour_4.jpg,resized_padded_new_newbalance_148.jpg,underarmour,newbalance
resized_padded_underarmour_197.jpg,resized_padded_underarmour_276.jpg,resized_all_vans_633.jpg,underarmour,vans
resized_padded_new_newbalance_173.jpg,resized_padded_new_newbalance_157.jpg,resized_padded_vans_113.jpg,newbalance,vans
normalized_nike_268.jpg,normalized_nike_189.jpg,resized_padded_vans_394.jpg,nike,vans
resized_padded_underarmour_266.jpg,resized_padded_underarmour_51.jpg,resized_padded_reebok_34.jpg,underarmour,reebok
resized_padded_reebok_164.jpg,resized_padded_reebok_199.jpg,resized_padded_underarmour_269.jpg,reebok,underarmour
resized_all_vans_21.jpg,resized_all_vans_696.jpg,resized_padded_puma_147.jpg,vans,puma
resized_padded_underarmour_267.jpg,resized_padded_underarmour_172.jpg,resized_padded_reebok_16.jpg,underarmour,reebok
resized_padded_reebok_202.jpg,resized_padded_reebok_387.jpg,resized_padded_new_newbalance_92.jpg,reebok,newbalance
normalized_nike_143.jpg,normalized_nike_448.jpg,resized_padded_reebok_374.jpg,nike,reebok
resized_padded_underarmour_182.jpg,resized_padded_underarmour_238.jpg,resized_padded_new_newbalance_152.jpg,underarmour,newbalance
resized_padded_new_newbalance_94.jpg,resized_padded_new_newbalance_106.jpg,normalized_nike_241.jpg,newbalance,nike
resized_padded_reebok_5.jpg,resized_padded_reebok_135.jpg,normalized_nike_200.jpg,reebok,nike
resized_padded_puma_627.jpg,resized_padded_puma_635.jpg,resized_padded_underarmour_242.jpg,puma,underarmour
resized_padded_reebok_191.jpg,resized_padded_reebok_136.jpg,resized_padded_new_newbalance_277.jpg,reebok,newbalance
normalized_nike_35.jpg,normalized_nike_258.jpg,resized_padded_puma_355.jpg,nike,puma
normalized_nike_207.jpg,normalized_nike_286.jpg,resized_padded_reebok_380.jpg,nike,reebok
resized_padded_underarmour_46.jpg,resized_padded_underarmour_110.jpg,resized_padded_vans_442.jpg,underarmour,vans
resized_all_vans_607.jpg,resized_all_vans_244.jpg,resized_padded_new_newbalance_129.jpg,vans,newbalance
resized_padded_underarmour_111.jpg,resized_padded_underarmour_172.jpg,resized_padded_reebok_217.jpg,underarmour,reebok
resized_padded_puma_610.jpg,resized_padded_puma_161.jpg,resized_padded_underarmour_233.jpg,puma,underarmour
resized_all_vans_275.jpg,resized_padded_vans_343.jpg,resized_padded_reebok_420.jpg,vans,reebok
resized_padded_underarmour_246.jpg,resized_padded_underarmour_219.jpg,resized_padded_new_newbalance_154.jpg,underarmour,newbalance
resized_padded_underarmour_60.jpg,resized_padded_underarmour_137.jpg,resized_padded_puma_265.jpg,underarmour,puma
resized_padded_reebok_5.jpg,resized_padded_reebok_228.jpg,resized_padded_new_newbalance_244.jpg,reebok,newbalance
resized_padded_reebok_95.jpg,resized_padded_reebok_403.jpg,resized_padded_new_newbalance_87.jpg,reebok,newbalance
resized_padded_puma_167.jpg,resized_padded_puma_249.jpg,resized_padded_reebok_28.jpg,puma,reebok
resized_padded_underarmour_26.jpg,resized_padded_underarmour_84.jpg,resized_padded_puma_183.jpg,underarmour,puma
resized_padded_puma_316.jpg,resized_padded_puma_378.jpg,resized_padded_underarmour_49.jpg,puma,underarmour
resized_padded_underarmour_286.jpg,resized_padded_underarmour_101.jpg,resized_padded_reebok_399.jpg,underarmour,reebok
normalized_nike_401.jpg,normalized_nike_161.jpg,resized_padded_reebok_227.jpg,nike,reebok
resized_padded_underarmour_104.jpg,resized_padded_underarmour_61.jpg,resized_padded_reebok_280.jpg,underarmour,reebok
resized_padded_new_newbalance_264.jpg,resized_padded_new_newbalance_213.jpg,normalized_nike_190.jpg,newbalance,nike
resized_padded_reebok_34.jpg,resized_padded_reebok_389.jpg,resized_padded_new_newbalance_267.jpg,reebok,newbalance
resized_padded_new_newbalance_281.jpg,resized_padded_new_newbalance_33.jpg,resized_padded_puma_595.jpg,newbalance,puma
resized_padded_new_newbalance_110.jpg,resized_padded_new_newbalance_276.jpg,normalized_nike_275.jpg,newbalance,nike
resized_padded_puma_487.jpg,resized_padded_puma_167.jpg,resized_padded_reebok_439.jpg,puma,reebok
resized_padded_puma_53.jpg,resized_padded_puma_131.jpg,normalized_nike_31.jpg,puma,nike
resized_padded_reebok_370.jpg,resized_padded_reebok_334.jpg,resized_all_vans_654.jpg,reebok,vans
resized_padded_new_newbalance_235.jpg,resized_padded_new_newbalance_183.jpg,resized_padded_underarmour_63.jpg,newbalance,underarmour
resized_padded_new_newbalance_225.jpg,resized_padded_new_newbalance_41.jpg,resized_padded_vans_285.jpg,newbalance,vans
normalized_nike_142.jpg,normalized_nike_145.jpg,resized_padded_puma_273.jpg,nike,puma
resized_padded_puma_417.jpg,resized_padded_puma_343.jpg,resized_padded_new_newbalance_269.jpg,puma,newbalance
normalized_nike_135.jpg,normalized_nike_430.jpg,resized_padded_reebok_62.jpg,nike,reebok
normalized_nike_132.jpg,normalized_nike_7.jpg,resized_padded_underarmour_101.jpg,nike,underarmour
resized_padded_new_newbalance_162.jpg,resized_padded_new_newbalance_70.jpg,resized_padded_reebok_210.jpg,newbalance,reebok
resized_padded_reebok_431.jpg,resized_padded_reebok_190.jpg,resized_padded_underarmour_78.jpg,reebok,underarmour
resized_padded_underarmour_126.jpg,resized_padded_underarmour_240.jpg,normalized_nike_363.jpg,underarmour,nike
resized_padded_new_newbalance_131.jpg,resized_padded_new_newbalance_119.jpg,resized_padded_reebok_28.jpg,newbalance,reebok
resized_padded_underarmour_204.jpg,resized_padded_underarmour_256.jpg,resized_padded_new_newbalance_171.jpg,underarmour,newbalance
resized_padded_new_newbalance_246.jpg,resized_padded_new_newbalance_148.jpg,normalized_nike_7.jpg,newbalance,nike
resized_all_vans_730.jpg,resized_all_vans_254.jpg,resized_padded_puma_331.jpg,vans,puma
resized_padded_new_newbalance_161.jpg,resized_padded_new_newbalance_180.jpg,normalized_nike_419.jpg,newbalance,nike
resized_padded_reebok_43.jpg,resized_padded_reebok_121.jpg,resized_padded_puma_273.jpg,reebok,puma
resized_padded_new_newbalance_253.jpg,resized_padded_new_newbalance_287.jpg,normalized_nike_418.jpg,newbalance,nike
normalized_nike_13.jpg,normalized_nike_456.jpg,resized_padded_puma_32.jpg,nike,puma
resized_padded_reebok_298.jpg,resized_padded_reebok_136.jpg,normalized_nike_469.jpg,reebok,nike
normalized_nike_135.jpg,normalized_nike_228.jpg,resized_padded_new_newbalance_210.jpg,nike,newbalance
resized_all_vans_592.jpg,resized_all_vans_102.jpg,resized_padded_new_newbalance_165.jpg,vans,newbalance
resized_padded_vans_169.jpg,resized_padded_vans_197.jpg,normalized_nike_260.jpg,vans,nike
resized_all_vans_142.jpg,resized_all_vans_105.jpg,resized_padded_puma_455.jpg,vans,puma
normalized_nike_293.jpg,normalized_nike_284.jpg,resized_padded_reebok_208.jpg,nike,reebok
resized_padded_underarmour_166.jpg,resized_padded_underarmour_19.jpg,resized_all_vans_102.jpg,underarmour,vans
resized_padded_reebok_159.jpg,resized_padded_reebok_28.jpg,normalized_nike_391.jpg,reebok,nike
resized_padded_reebok_291.jpg,resized_padded_reebok_29.jpg,normalized_nike_30.jpg,reebok,nike
resized_padded_puma_97.jpg,resized_padded_puma_82.jpg,resized_padded_reebok_285.jpg,puma,reebok
normalized_nike_247.jpg,normalized_nike_208.jpg,resized_all_vans_558.jpg,nike,vans
resized_all_vans_642.jpg,resized_padded_vans_530.jpg,resized_padded_puma_140.jpg,vans,puma
resized_padded_underarmour_155.jpg,resized_padded_underarmour_279.jpg,resized_padded_puma_645.jpg,underarmour,puma
normalized_nike_158.jpg,normalized_nike_272.jpg,resized_padded_puma_495.jpg,nike,puma
resized_padded_underarmour_268.jpg,resized_padded_underarmour_266.jpg,resized_all_vans_314.jpg,underarmour,vans
normalized_nike_363.jpg,normalized_nike_159.jpg,resized_padded_underarmour_86.jpg,nike,underarmour
normalized_nike_39.jpg,normalized_nike_286.jpg,resized_padded_reebok_153.jpg,nike,reebok
resized_padded_new_newbalance_298.jpg,resized_padded_new_newbalance_119.jpg,resized_padded_vans_426.jpg,newbalance,vans
normalized_nike_185.jpg,normalized_nike_234.jpg,resized_padded_vans_364.jpg,nike,vans
resized_padded_new_newbalance_239.jpg,resized_padded_new_newbalance_37.jpg,resized_padded_underarmour_121.jpg,newbalance,underarmour
resized_padded_underarmour_198.jpg,resized_padded_underarmour_121.jpg,normalized_nike_422.jpg,underarmour,nike
resized_padded_reebok_118.jpg,resized_padded_reebok_147.jpg,resized_padded_vans_461.jpg,reebok,vans
resized_padded_new_newbalance_286.jpg,resized_padded_new_newbalance_90.jpg,resized_padded_puma_524.jpg,newbalance,puma
normalized_nike_450.jpg,normalized_nike_198.jpg,resized_padded_new_newbalance_156.jpg,nike,newbalance
resized_all_vans_220.jpg,resized_all_vans_601.jpg,resized_padded_new_newbalance_248.jpg,vans,newbalance
resized_padded_new_newbalance_23.jpg,resized_padded_new_newbalance_88.jpg,resized_padded_vans_444.jpg,newbalance,vans
resized_padded_puma_79.jpg,resized_padded_puma_348.jpg,resized_padded_new_newbalance_278.jpg,puma,newbalance
resized_padded_vans_214.jpg,resized_padded_vans_352.jpg,resized_padded_reebok_195.jpg,vans,reebok
resized_all_vans_178.jpg,resized_all_vans_220.jpg,resized_padded_puma_258.jpg,vans,puma
resized_padded_reebok_436.jpg,resized_padded_reebok_364.jpg,resized_padded_underarmour_22.jpg,reebok,underarmour
normalized_nike_135.jpg,normalized_nike_19.jpg,resized_padded_vans_561.jpg,nike,vans
resized_all_vans_533.jpg,resized_all_vans_273.jpg,resized_padded_reebok_271.jpg,vans,reebok
resized_all_vans_135.jpg,resized_all_vans_215.jpg,resized_padded_puma_165.jpg,vans,puma
resized_padded_vans_465.jpg,resized_all_vans_702.jpg,resized_padded_new_newbalance_210.jpg,vans,newbalance
resized_padded_underarmour_235.jpg,resized_padded_underarmour_22.jpg,resized_padded_vans_445.jpg,underarmour,vans
resized_padded_puma_357.jpg,resized_padded_puma_472.jpg,resized_padded_underarmour_184.jpg,puma,underarmour
resized_padded_puma_333.jpg,resized_padded_puma_139.jpg,resized_all_vans_189.jpg,puma,vans
resized_padded_vans_362.jpg,resized_all_vans_386.jpg,resized_padded_reebok_222.jpg,vans,reebok
resized_all_vans_199.jpg,resized_padded_vans_443.jpg,resized_padded_underarmour_90.jpg,vans,underarmour
normalized_nike_232.jpg,normalized_nike_427.jpg,resized_padded_puma_337.jpg,nike,puma
resized_padded_new_newbalance_181.jpg,resized_padded_new_newbalance_35.jpg,resized_all_vans_513.jpg,newbalance,vans
resized_padded_new_newbalance_242.jpg,resized_padded_new_newbalance_30.jpg,resized_all_vans_597.jpg,newbalance,vans
resized_padded_puma_331.jpg,resized_padded_puma_126.jpg,resized_padded_new_newbalance_86.jpg,puma,newbalance
resized_padded_new_newbalance_192.jpg,resized_padded_new_newbalance_248.jpg,resized_padded_vans_505.jpg,newbalance,vans
resized_padded_new_newbalance_123.jpg,resized_padded_new_newbalance_114.jpg,resized_all_vans_178.jpg,newbalance,vans
resized_all_vans_105.jpg,resized_all_vans_27.jpg,resized_padded_puma_514.jpg,vans,puma
resized_all_vans_502.jpg,resized_all_vans_290.jpg,resized_padded_underarmour_184.jpg,vans,underarmour
resized_padded_new_newbalance_165.jpg,resized_padded_new_newbalance_181.jpg,resized_all_vans_232.jpg,newbalance,vans
resized_all_vans_321.jpg,resized_all_vans_259.jpg,normalized_nike_185.jpg,vans,nike
normalized_nike_287.jpg,normalized_nike_475.jpg,resized_all_vans_220.jpg,nike,vans
resized_padded_new_newbalance_21.jpg,resized_padded_new_newbalance_160.jpg,resized_padded_reebok_364.jpg,newbalance,reebok
resized_padded_underarmour_54.jpg,resized_padded_underarmour_47.jpg,resized_padded_vans_444.jpg,underarmour,vans
normalized_nike_20.jpg,normalized_nike_437.jpg,resized_padded_new_newbalance_36.jpg,nike,newbalance
resized_padded_underarmour_41.jpg,resized_padded_underarmour_196.jpg,resized_padded_vans_362.jpg,underarmour,vans
resized_padded_underarmour_64.jpg,resized_padded_underarmour_63.jpg,resized_padded_new_newbalance_37.jpg,underarmour,newbalance
normalized_nike_209.jpg,normalized_nike_52.jpg,resized_padded_underarmour_286.jpg,nike,underarmour
resized_padded_underarmour_162.jpg,resized_padded_underarmour_182.jpg,resized_padded_reebok_152.jpg,underarmour,reebok
resized_padded_new_newbalance_103.jpg,resized_padded_new_newbalance_4.jpg,resized_padded_puma_260.jpg,newbalance,puma
resized_padded_new_newbalance_226.jpg,resized_padded_new_newbalance_299.jpg,normalized_nike_275.jpg,newbalance,nike
normalized_nike_497.jpg,normalized_nike_285.jpg,resized_padded_underarmour_94.jpg,nike,underarmour
resized_padded_puma_343.jpg,resized_padded_puma_60.jpg,resized_padded_reebok_431.jpg,puma,reebok
resized_all_vans_472.jpg,resized_all_vans_715.jpg,resized_padded_reebok_184.jpg,vans,reebok
resized_padded_vans_90.jpg,resized_padded_vans_443.jpg,resized_padded_reebok_285.jpg,vans,reebok
normalized_nike_363.jpg,normalized_nike_145.jpg,resized_padded_underarmour_157.jpg,nike,underarmour
resized_all_vans_398.jpg,resized_all_vans_592.jpg,resized_padded_reebok_365.jpg,vans,reebok
normalized_nike_423.jpg,normalized_nike_210.jpg,resized_all_vans_163.jpg,nike,vans
normalized_nike_158.jpg,normalized_nike_259.jpg,resized_padded_reebok_279.jpg,nike,reebok
resized_padded_new_newbalance_155.jpg,resized_padded_new_newbalance_54.jpg,resized_padded_puma_476.jpg,newbalance,puma
resized_padded_underarmour_246.jpg,resized_padded_underarmour_299.jpg,resized_padded_new_newbalance_199.jpg,underarmour,newbalance
resized_padded_vans_90.jpg,resized_padded_vans_234.jpg,resized_padded_puma_495.jpg,vans,puma
resized_padded_underarmour_161.jpg,resized_padded_underarmour_102.jpg,resized_padded_vans_187.jpg,underarmour,vans
resized_all_vans_175.jpg,resized_padded_vans_166.jpg,resized_padded_reebok_370.jpg,vans,reebok
resized_padded_underarmour_40.jpg,resized_padded_underarmour_81.jpg,resized_padded_new_newbalance_57.jpg,underarmour,newbalance
resized_all_vans_285.jpg,resized_padded_vans_507.jpg,resized_padded_underarmour_166.jpg,vans,underarmour
resized_padded_puma_525.jpg,resized_padded_puma_131.jpg,resized_all_vans_107.jpg,puma,vans
resized_padded_underarmour_169.jpg,resized_padded_underarmour_259.jpg,resized_padded_new_newbalance_86.jpg,underarmour,newbalance
resized_padded_new_newbalance_166.jpg,resized_padded_new_newbalance_248.jpg,resized_padded_puma_306.jpg,newbalance,puma
resized_padded_underarmour_103.jpg,resized_padded_underarmour_175.jpg,resized_padded_new_newbalance_93.jpg,underarmour,newbalance
resized_all_vans_81.jpg,resized_all_vans_106.jpg,resized_padded_puma_194.jpg,vans,puma
resized_padded_reebok_242.jpg,resized_padded_reebok_377.jpg,resized_padded_underarmour_84.jpg,reebok,underarmour
resized_padded_puma_203.jpg,resized_padded_puma_263.jpg,resized_all_vans_259.jpg,puma,vans
resized_all_vans_619.jpg,resized_padded_vans_266.jpg,resized_padded_new_newbalance_275.jpg,vans,newbalance
normalized_nike_504.jpg,normalized_nike_240.jpg,resized_padded_reebok_33.jpg,nike,reebok
resized_padded_reebok_164.jpg,resized_padded_reebok_321.jpg,resized_padded_vans_465.jpg,reebok,vans
resized_padded_vans_551.jpg,resized_padded_vans_438.jpg,resized_padded_underarmour_293.jpg,vans,underarmour
resized_padded_puma_645.jpg,resized_padded_puma_388.jpg,resized_padded_reebok_350.jpg,puma,reebok
normalized_nike_41.jpg,normalized_nike_314.jpg,resized_padded_puma_306.jpg,nike,puma
resized_all_vans_176.jpg,resized_padded_vans_444.jpg,resized_padded_reebok_189.jpg,vans,reebok
resized_padded_new_newbalance_126.jpg,resized_padded_new_newbalance_14.jpg,resized_padded_reebok_33.jpg,newbalance,reebok
resized_padded_underarmour_29.jpg,resized_padded_underarmour_294.jpg,resized_padded_puma_256.jpg,underarmour,puma
normalized_nike_402.jpg,normalized_nike_33.jpg,resized_padded_underarmour_257.jpg,nike,underarmour
resized_padded_new_newbalance_66.jpg,resized_padded_new_newbalance_91.jpg,resized_padded_reebok_306.jpg,newbalance,reebok
normalized_nike_390.jpg,normalized_nike_181.jpg,resized_padded_reebok_321.jpg,nike,reebok
resized_padded_underarmour_102.jpg,resized_padded_underarmour_121.jpg,resized_padded_reebok_283.jpg,underarmour,reebok
resized_padded_vans_429.jpg,resized_all_vans_408.jpg,resized_padded_underarmour_58.jpg,vans,underarmour
resized_padded_underarmour_190.jpg,resized_padded_underarmour_286.jpg,resized_padded_puma_228.jpg,underarmour,puma
resized_padded_puma_386.jpg,resized_padded_puma_313.jpg,resized_padded_new_newbalance_226.jpg,puma,newbalance
resized_padded_puma_495.jpg,resized_padded_puma_625.jpg,resized_padded_underarmour_155.jpg,puma,underarmour
resized_padded_new_newbalance_111.jpg,resized_padded_new_newbalance_216.jpg,resized_padded_reebok_336.jpg,newbalance,reebok
resized_padded_puma_386.jpg,resized_padded_puma_264.jpg,normalized_nike_189.jpg,puma,nike
resized_padded_vans_364.jpg,resized_padded_vans_331.jpg,normalized_nike_49.jpg,vans,nike
resized_padded_reebok_118.jpg,resized_padded_reebok_263.jpg,resized_padded_new_newbalance_37.jpg,reebok,newbalance
resized_padded_reebok_82.jpg,resized_padded_reebok_334.jpg,resized_padded_new_newbalance_252.jpg,reebok,newbalance
resized_padded_underarmour_235.jpg,resized_padded_underarmour_215.jpg,resized_padded_new_newbalance_131.jpg,underarmour,newbalance
resized_padded_reebok_349.jpg,resized_padded_reebok_141.jpg,resized_all_vans_502.jpg,reebok,vans
normalized_nike_389.jpg,normalized_nike_128.jpg,resized_padded_underarmour_263.jpg,nike,underarmour
resized_padded_underarmour_242.jpg,resized_padded_underarmour_232.jpg,resized_padded_vans_220.jpg,underarmour,vans
resized_padded_vans_199.jpg,resized_padded_vans_561.jpg,resized_padded_reebok_384.jpg,vans,reebok
resized_padded_new_newbalance_70.jpg,resized_padded_new_newbalance_263.jpg,normalized_nike_346.jpg,newbalance,nike
resized_padded_vans_465.jpg,resized_all_vans_163.jpg,resized_padded_reebok_299.jpg,vans,reebok
resized_padded_new_newbalance_90.jpg,resized_padded_new_newbalance_103.jpg,normalized_nike_116.jpg,newbalance,nike
resized_all_vans_358.jpg,resized_all_vans_386.jpg,resized_padded_underarmour_211.jpg,vans,underarmour
resized_padded_new_newbalance_148.jpg,resized_padded_new_newbalance_25.jpg,resized_padded_vans_370.jpg,newbalance,vans
resized_padded_vans_485.jpg,resized_padded_vans_461.jpg,resized_padded_puma_540.jpg,vans,puma
resized_padded_underarmour_144.jpg,resized_padded_underarmour_24.jpg,resized_padded_reebok_392.jpg,underarmour,reebok
resized_padded_puma_164.jpg,resized_padded_puma_348.jpg,resized_padded_reebok_62.jpg,puma,reebok
resized_padded_underarmour_24.jpg,resized_padded_underarmour_173.jpg,normalized_nike_288.jpg,underarmour,nike
normalized_nike_459.jpg,normalized_nike_300.jpg,resized_padded_new_newbalance_206.jpg,nike,newbalance
normalized_nike_22.jpg,normalized_nike_216.jpg,resized_padded_puma_657.jpg,nike,puma
resized_padded_new_newbalance_84.jpg,resized_padded_new_newbalance_120.jpg,resized_padded_underarmour_66.jpg,newbalance,underarmour
resized_padded_puma_5.jpg,resized_padded_puma_319.jpg,resized_padded_new_newbalance_198.jpg,puma,newbalance
resized_padded_new_newbalance_251.jpg,resized_padded_new_newbalance_162.jpg,resized_padded_underarmour_59.jpg,newbalance,underarmour
resized_padded_new_newbalance_245.jpg,resized_padded_new_newbalance_205.jpg,resized_padded_vans_443.jpg,newbalance,vans
resized_padded_new_newbalance_287.jpg,resized_padded_new_newbalance_284.jpg,normalized_nike_447.jpg,newbalance,nike
resized_padded_reebok_141.jpg,resized_padded_reebok_343.jpg,resized_padded_underarmour_130.jpg,reebok,underarmour
resized_padded_puma_569.jpg,resized_padded_puma_313.jpg,resized_padded_reebok_46.jpg,puma,reebok
resized_padded_new_newbalance_135.jpg,resized_padded_new_newbalance_169.jpg,resized_all_vans_730.jpg,newbalance,vans
resized_padded_underarmour_294.jpg,resized_padded_underarmour_215.jpg,resized_padded_reebok_427.jpg,underarmour,reebok
resized_padded_reebok_199.jpg,resized_padded_reebok_321.jpg,resized_all_vans_358.jpg,reebok,vans
resized_padded_puma_375.jpg,resized_padded_puma_270.jpg,resized_all_vans_135.jpg,puma,vans
resized_padded_new_newbalance_215.jpg,resized_padded_new_newbalance_297.jpg,resized_all_vans_588.jpg,newbalance,vans
resized_padded_new_newbalance_159.jpg,resized_padded_new_newbalance_231.jpg,resized_all_vans_303.jpg,newbalance,vans
resized_padded_puma_316.jpg,resized_padded_puma_404.jpg,resized_padded_underarmour_134.jpg,puma,underarmour
resized_all_vans_633.jpg,resized_all_vans_525.jpg,resized_padded_puma_337.jpg,vans,puma
resized_padded_new_newbalance_196.jpg,resized_padded_new_newbalance_120.jpg,resized_padded_puma_331.jpg,newbalance,puma
resized_all_vans_189.jpg,resized_all_vans_702.jpg,resized_padded_reebok_364.jpg,vans,reebok
resized_padded_underarmour_121.jpg,resized_padded_underarmour_57.jpg,normalized_nike_142.jpg,underarmour,nike
resized_padded_new_newbalance_188.jpg,resized_padded_new_newbalance_85.jpg,normalized_nike_459.jpg,newbalance,nike
resized_padded_vans_366.jpg,resized_all_vans_290.jpg,resized_padded_new_newbalance_150.jpg,vans,newbalance
resized_padded_underarmour_198.jpg,resized_padded_underarmour_150.jpg,resized_all_vans_329.jpg,underarmour,vans
resized_padded_reebok_67.jpg,resized_padded_reebok_114.jpg,normalized_nike_515.jpg,reebok,nike
resized_padded_reebok_358.jpg,resized_padded_reebok_126.jpg,normalized_nike_449.jpg,reebok,nike
resized_padded_reebok_333.jpg,resized_padded_reebok_334.jpg,resized_all_vans_651.jpg,reebok,vans
resized_padded_reebok_114.jpg,resized_padded_reebok_308.jpg,resized_all_vans_215.jpg,reebok,vans
normalized_nike_112.jpg,normalized_nike_402.jpg,resized_padded_puma_56.jpg,nike,puma
resized_padded_reebok_367.jpg,resized_padded_reebok_166.jpg,resized_padded_new_newbalance_242.jpg,reebok,newbalance
resized_padded_puma_356.jpg,resized_padded_puma_510.jpg,resized_padded_reebok_105.jpg,puma,reebok
resized_padded_new_newbalance_199.jpg,resized_padded_new_newbalance_5.jpg,resized_padded_vans_429.jpg,newbalance,vans
resized_padded_puma_432.jpg,resized_padded_puma_129.jpg,normalized_nike_230.jpg,puma,nike
resized_padded_underarmour_293.jpg,resized_padded_underarmour_105.jpg,normalized_nike_446.jpg,underarmour,nike
resized_padded_underarmour_47.jpg,resized_padded_underarmour_226.jpg,resized_padded_puma_388.jpg,underarmour,puma
resized_padded_underarmour_15.jpg,resized_padded_underarmour_45.jpg,resized_padded_new_newbalance_92.jpg,underarmour,newbalance
resized_padded_puma_392.jpg,resized_padded_puma_79.jpg,normalized_nike_234.jpg,puma,nike
resized_padded_underarmour_244.jpg,resized_padded_underarmour_154.jpg,resized_padded_puma_82.jpg,underarmour,puma
normalized_nike_280.jpg,normalized_nike_40.jpg,resized_padded_new_newbalance_75.jpg,nike,newbalance
resized_padded_reebok_34.jpg,resized_padded_reebok_69.jpg,resized_padded_puma_569.jpg,reebok,puma
resized_padded_underarmour_84.jpg,resized_padded_underarmour_57.jpg,resized_padded_reebok_321.jpg,underarmour,reebok
resized_padded_vans_510.jpg,resized_padded_vans_438.jpg,resized_padded_new_newbalance_180.jpg,vans,newbalance
resized_padded_puma_60.jpg,resized_padded_puma_76.jpg,resized_padded_underarmour_131.jpg,puma,underarmour
resized_padded_underarmour_235.jpg,resized_padded_underarmour_121.jpg,resized_padded_puma_645.jpg,underarmour,puma
resized_padded_vans_429.jpg,resized_all_vans_651.jpg,resized_padded_reebok_406.jpg,vans,reebok
resized_padded_underarmour_239.jpg,resized_padded_underarmour_265.jpg,resized_padded_new_newbalance_235.jpg,underarmour,newbalance
resized_padded_underarmour_216.jpg,resized_padded_underarmour_191.jpg,normalized_nike_117.jpg,underarmour,nike
resized_padded_puma_554.jpg,resized_padded_puma_436.jpg,resized_padded_new_newbalance_246.jpg,puma,newbalance
resized_padded_puma_519.jpg,resized_padded_puma_134.jpg,resized_all_vans_104.jpg,puma,vans
resized_padded_puma_265.jpg,resized_padded_puma_529.jpg,resized_padded_vans_561.jpg,puma,vans
resized_padded_reebok_263.jpg,resized_padded_reebok_117.jpg,resized_padded_underarmour_161.jpg,reebok,underarmour
resized_padded_new_newbalance_175.jpg,resized_padded_new_newbalance_19.jpg,normalized_nike_174.jpg,newbalance,nike
resized_padded_new_newbalance_174.jpg,resized_padded_new_newbalance_5.jpg,resized_all_vans_654.jpg,newbalance,vans
normalized_nike_51.jpg,normalized_nike_248.jpg,resized_padded_puma_319.jpg,nike,puma
resized_padded_new_newbalance_235.jpg,resized_padded_new_newbalance_24.jpg,resized_padded_vans_79.jpg,newbalance,vans
resized_padded_new_newbalance_269.jpg,resized_padded_new_newbalance_144.jpg,resized_padded_underarmour_211.jpg,newbalance,underarmour
resized_all_vans_143.jpg,resized_all_vans_196.jpg,resized_padded_new_newbalance_85.jpg,vans,newbalance
normalized_nike_31.jpg,normalized_nike_406.jpg,resized_padded_vans_36.jpg,nike,vans
resized_padded_puma_343.jpg,resized_padded_puma_543.jpg,resized_padded_new_newbalance_5.jpg,puma,newbalance
resized_all_vans_414.jpg,resized_all_vans_199.jpg,resized_padded_new_newbalance_44.jpg,vans,newbalance
resized_all_vans_398.jpg,resized_padded_vans_51.jpg,resized_padded_puma_467.jpg,vans,puma
resized_padded_underarmour_38.jpg,resized_padded_underarmour_294.jpg,normalized_nike_459.jpg,underarmour,nike
resized_padded_new_newbalance_240.jpg,resized_padded_new_newbalance_122.jpg,resized_all_vans_437.jpg,newbalance,vans
resized_padded_reebok_37.jpg,resized_padded_reebok_146.jpg,resized_padded_puma_11.jpg,reebok,puma
normalized_nike_355.jpg,normalized_nike_278.jpg,resized_padded_underarmour_6.jpg,nike,underarmour
resized_padded_new_newbalance_216.jpg,resized_padded_new_newbalance_38.jpg,resized_padded_underarmour_15.jpg,newbalance,underarmour
resized_padded_underarmour_73.jpg,resized_padded_underarmour_269.jpg,resized_padded_new_newbalance_16.jpg,underarmour,newbalance
resized_padded_new_newbalance_106.jpg,resized_padded_new_newbalance_79.jpg,normalized_nike_487.jpg,newbalance,nike
resized_padded_puma_386.jpg,resized_padded_puma_554.jpg,resized_padded_underarmour_185.jpg,puma,underarmour
normalized_nike_0.jpg,normalized_nike_207.jpg,resized_padded_puma_424.jpg,nike,puma
resized_all_vans_81.jpg,resized_padded_vans_445.jpg,resized_padded_reebok_67.jpg,vans,reebok
